name,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
BasicAverageShares,,"130,800,000","134,400,000","134,300,000","133,900,000","133,700,000","133,300,000","135,200,000","137,700,000","142,000,000","144,400,000","144,400,000","147,600,000","150,454,545","153,043,478","150,451,613","144,650,113","141,333,333","134,285,714","124,383,057","121,873,278","125,985,185","136,102,236","147,301,587","152,129,964","150,769,231","148,841,202","144,724,000","143,492,000","141,080,000","139,052,000","137,996,000","137,020,000","180,696,000","180,144,000"
DilutedAverageShares,,"132,000,000","135,900,000","134,300,000","134,500,000","133,700,000","134,300,000","136,100,000","138,800,000","143,400,000","146,200,000","146,600,000","151,600,000","154,853,801","158,083,832","157,037,037","149,719,626","141,333,333","137,083,333","124,383,057","126,400,000","129,436,834","139,672,131","147,301,587","152,129,964","150,769,231","149,161,290","144,724,000","143,492,000","141,080,000","139,052,000","137,996,000","137,020,000","180,696,000","180,144,000"
TotalExpenses,"3,632,600,000","3,725,900,000","3,805,500,000","2,554,000,000","2,790,400,000","3,104,400,000","3,455,900,000","3,174,100,000","3,057,800,000","2,758,200,000","2,577,300,000","2,358,700,000","2,565,000,000","2,240,000,000","2,018,300,000","1,870,300,000","1,822,400,000","1,724,800,000","1,666,000,000","2,074,900,000","3,549,000,000","3,736,200,000","4,014,400,000","3,989,700,000","4,608,100,000","4,149,900,000","3,696,100,000","3,696,300,000","3,666,800,000","3,574,700,000","3,415,000,000","3,113,500,000","3,005,800,000","2,870,200,000","2,753,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"551,500,000","477,400,000","502,100,000","535,800,000","209,100,000","489,000,000","307,500,000","293,900,000","416,200,000","365,900,000","172,500,000","238,800,000","304,600,000","132,400,000","132,000,000","117,100,000","160,200,000","26,500,000","65,800,000","-336,800,000","110,600,000","212,600,000","142,600,000","166,900,000","210,700,000","215,600,000","173,400,000","41,000,000","119,400,000","173,100,000","155,300,000","156,700,000","129,200,000","191,200,000","152,500,000"
NormalizedIncome,"665,602,600","592,409,000","680,035,200","-50,860,000","284,444,800","-58,853,400","431,583,200","460,486,400","467,936,300","422,066,212.53","300,793,723.25","367,095,483.87","365,427,016.93","296,101,400.11","196,887,306.79","165,960,000","183,640,000","36,740,000","93,145,202.31","-124,683,336.86","222,381,671.16","206,786,729.86","176,387,775.55","128,740,000","211,271,698.70","186,434,183.88","127,352,437.57","7,280,000","143,416,738.20","133,190,269.64","109,165,468.31","94,823,957.86","57,270,712.40","43,100,695.13","69,519,730.01"
InterestIncome,"100,000","1,900,000","1,400,000","900,000","600,000","1,300,000","200,000","200,000","100,000","100,000","200,000","200,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"151,300,000","160,400,000","134,500,000","80,000,000","83,300,000","81,400,000","59,700,000","42,400,000","45,400,000","39,500,000","39,500,000","27,200,000","32,900,000",,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-151,200,000","-158,500,000","-133,100,000","-79,100,000","-82,700,000","-80,100,000","-59,500,000","-42,200,000","-45,300,000","-39,400,000","-39,300,000","-27,000,000","-31,900,000",,,,,,,,,,,,,,,,,,,,,,
EBIT,"881,100,000","815,400,000","878,200,000","260,800,000","422,600,000","-49,100,000","544,700,000","658,300,000","658,000,000","590,000,000","390,000,000","337,200,000","487,800,000","392,900,000","328,700,000","279,900,000","228,800,000","196,600,000","186,900,000","-131,900,000","376,500,000","374,400,000","364,000,000","322,900,000","472,500,000","359,900,000","314,700,000","57,600,000","306,900,000","324,700,000","307,200,000","301,000,000","281,100,000","268,900,000","248,800,000"
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReconciledCostOfRevenue,"2,590,100,000","2,526,200,000","2,640,900,000","1,777,300,000","2,082,600,000","2,201,100,000","2,662,700,000","2,534,400,000","2,407,100,000","2,210,500,000","2,065,600,000","1,943,600,000","2,134,400,000","1,830,100,000","1,636,500,000","1,505,500,000","1,474,200,000","1,400,500,000","1,359,900,000","1,408,700,000","2,683,100,000","2,827,700,000","3,037,400,000","2,952,000,000","3,471,800,000","3,083,200,000","2,712,600,000","2,608,700,000","2,754,800,000","2,718,800,000","2,560,000,000","2,319,700,000","2,234,200,000","2,144,000,000","2,045,000,000"
ReconciledDepreciation,"162,700,000","150,100,000","168,200,000","113,000,000","137,100,000","115,700,000","131,200,000","127,200,000","137,800,000","126,600,000","133,600,000","127,200,000","124,200,000","133,700,000","131,800,000","136,300,000","134,300,000","124,600,000","118,800,000","131,600,000","188,900,000","180,700,000","206,600,000","238,400,000","254,200,000","248,900,000","229,000,000","226,600,000","233,100,000","224,900,000","211,200,000","197,800,000","199,300,000","200,500,000","192,100,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"579,800,000","540,700,000","645,500,000","-85,900,000","242,800,000","-187,400,000","396,900,000","453,200,000","446,400,000","397,700,000","206,100,000","257,000,000","329,500,000","156,700,000","144,800,000","111,000,000","175,600,000","39,800,000","69,100,000","-306,300,000","177,300,000","216,000,000","185,300,000","-24,500,000","218,100,000","215,600,000","173,400,000","41,000,000","192,600,000","173,100,000","155,300,000","156,700,000","129,200,000","191,200,000","152,500,000"
TotalUnusualItemsExcludingGoodwill,"-108,200,000","-62,300,000","-39,200,000","-58,400,000","-57,600,000","-201,800,000","-40,900,000","-9,600,000","-28,300,000","-32,400,000","-151,900,000","-132,800,000","-49,600,000","-165,200,000","-76,800,000","-91,600,000","-13,400,000","5,100,000","-30,100,000","-280,400,000","-56,600,000","11,700,000","12,000,000","-255,400,000","10,100,000","33,400,000","67,000,000","56,200,000","71,400,000","59,000,000","62,800,000","86,200,000","105,500,000","156,000,000","104,800,000"
TotalUnusualItems,"-108,200,000","-62,300,000","-39,200,000","-58,400,000","-57,600,000","-201,800,000","-40,900,000","-9,600,000","-28,300,000","-32,400,000","-151,900,000","-132,800,000","-49,600,000","-165,200,000","-76,800,000","-91,600,000","-13,400,000","5,100,000","-30,100,000","-280,400,000","-56,600,000","11,700,000","12,000,000","-255,400,000","10,100,000","33,400,000","67,000,000","56,200,000","71,400,000","59,000,000","62,800,000","86,200,000","105,500,000","156,000,000","104,800,000"
NormalizedEBITDA,"1,152,000,000","1,027,800,000","1,085,600,000","432,200,000","617,300,000","268,400,000","716,800,000","795,100,000","824,100,000","749,000,000","675,500,000","597,200,000","661,600,000","691,800,000","537,300,000","507,800,000","376,500,000","316,100,000","335,800,000","280,100,000","622,000,000","543,400,000","558,600,000","816,700,000","716,600,000","575,400,000","476,700,000","228,000,000","468,600,000","490,600,000","455,600,000","412,600,000","374,900,000","313,400,000","336,100,000"
TaxRateForCalcs,0.207,0.17,0.119,0.4,0.277,0.363,0.152,0.241,0.239,0.248,0.377,0.171,0.276,0.156,0.322,0.4,0.4,0.4,0.201,0.352,0.204,0.213,0.257,0.4,0.324,0.127,0.313,0.4,0.311,0.324,0.265,0.282,0.318,0.051,0.208
TaxEffectOfUnusualItems,"-22,397,400","-10,591,000","-4,664,800","-23,360,000","-15,955,200","-73,253,400","-6,216,800","-2,313,600","-6,763,700","-8,033,787.47","-57,206,276.75","-22,704,516.13","-13,672,983.07","-25,798,599.89","-24,712,693.21","-36,640,000","-5,360,000","2,040,000","-6,054,797.69","-98,783,336.86","-11,518,328.84","2,486,729.86","3,087,775.55","-102,160,000","3,271,698.70","4,234,183.88","20,952,437.57","22,480,000","22,216,738.20","19,090,269.64","16,665,468.31","24,323,957.86","33,570,712.40","7,900,695.13","21,819,730.01"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalAssets,"10,186,400,000","9,872,700,000","9,974,300,000","9,206,300,000","6,139,300,000","6,325,900,000","5,340,500,000","5,235,200,000","4,373,900,000","3,743,500,000","3,319,900,000","3,136,200,000","2,993,900,000","2,733,400,000","2,735,000,000","2,740,000,000","2,978,400,000","2,828,800,000","2,872,000,000","2,477,200,000","3,745,900,000","3,995,800,000","4,166,400,000","4,113,100,000","4,989,800,000","4,301,100,000","3,351,500,000","2,813,100,000","2,826,600,000","2,815,600,000","2,959,200,000","2,819,000,000","2,748,800,000","2,595,100,000","2,685,800,000"
"	CurrentAssets","4,375,600,000","4,074,800,000","4,030,200,000","3,652,700,000","2,849,200,000","2,971,900,000","2,934,400,000","2,945,000,000","2,181,800,000","1,869,400,000","1,646,200,000","1,487,700,000","1,432,800,000","1,194,100,000","1,067,800,000","1,067,300,000","1,072,700,000","1,009,700,000","1,175,700,000","820,300,000","1,329,800,000","1,416,500,000","1,681,700,000","1,715,600,000","2,193,100,000","1,804,900,000","1,376,300,000","1,159,700,000","1,123,000,000","1,179,800,000","1,295,300,000","1,312,000,000","1,316,600,000","1,069,800,000","1,101,200,000"
"		CashCashEquivalentsAndShortTermInvestments","568,900,000","339,100,000","190,800,000","283,000,000","64,200,000","78,600,000","109,500,000","123,200,000","77,100,000","158,900,000","161,500,000","76,600,000","52,400,000","75,500,000","165,500,000","206,400,000","212,400,000","57,000,000","89,600,000","23,400,000","25,100,000","64,000,000","61,700,000","62,700,000","74,800,000","70,900,000","98,400,000","77,500,000","24,300,000","44,200,000","93,000,000","94,500,000","130,800,000","184,600,000","184,200,000"
"			CashAndCashEquivalents","568,900,000","339,100,000","161,700,000","283,000,000","64,200,000","78,600,000","109,500,000","123,200,000","77,100,000","158,900,000","161,500,000","76,600,000","52,400,000","75,500,000","165,500,000","206,400,000","212,400,000","57,000,000","89,600,000","23,400,000","25,100,000","64,000,000","61,700,000","62,700,000","74,800,000","70,900,000","98,400,000","77,500,000","24,300,000","44,200,000","93,000,000","94,500,000","130,800,000","184,600,000","184,200,000"
"			OtherShortTermInvestments",,,"29,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		Receivables","2,528,000,000","2,460,400,000","2,507,700,000","2,174,000,000","1,957,700,000","1,975,400,000","1,840,700,000","1,565,300,000","1,184,200,000","931,300,000","852,900,000","749,600,000","687,700,000","599,700,000","537,900,000","494,300,000","479,700,000","478,200,000","462,200,000","441,700,000","635,500,000","635,400,000","840,600,000","834,200,000","1,001,900,000","837,800,000","642,800,000","573,200,000","543,500,000","529,700,000","536,500,000","587,400,000","582,800,000","261,000,000","185,500,000"
"			AccountsReceivable","2,330,300,000","2,231,200,000","2,285,200,000","2,043,500,000","1,828,000,000","1,851,400,000","1,751,000,000","1,484,300,000","1,124,500,000","931,300,000","852,900,000","749,600,000","687,700,000","599,700,000","537,900,000","494,300,000","479,700,000","478,200,000","462,200,000","441,700,000",,,,,,,,,,,,,,,
"				GrossAccountsReceivable","2,358,200,000","2,257,500,000","2,307,600,000","2,082,200,000","1,845,800,000","1,865,300,000","1,788,600,000","1,514,500,000","1,151,700,000","952,800,000",,,,,,,,,,,,,,,,,,,,,,,,,
"				AllowanceForDoubtfulAccountsReceivable","-27,900,000","-26,300,000","-22,400,000","-38,700,000","-17,800,000","-13,900,000","-37,600,000","-30,200,000","-27,200,000","-21,500,000",,,,,,,,,,,,,,,,,,,,,,,,,
"			TaxesReceivable","197,700,000","229,200,000","219,300,000","127,300,000","124,600,000","105,300,000","74,900,000","81,000,000","59,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"			OtherReceivables",,,"3,200,000","3,200,000","5,100,000","18,700,000","14,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		Inventory","1,095,600,000","1,017,000,000","1,097,300,000","992,500,000","703,500,000","800,200,000","636,500,000","688,400,000","675,700,000","470,300,000","347,800,000","350,500,000","380,800,000","275,000,000","219,400,000","215,700,000","217,500,000","192,600,000","178,800,000","207,200,000","426,200,000","457,700,000","517,700,000","524,100,000","835,300,000","615,000,000","403,900,000","268,100,000","319,300,000","364,800,000","446,600,000","443,900,000","424,700,000","413,700,000","428,300,000"
"			RawMaterials","165,700,000","217,300,000","221,400,000","224,100,000","294,200,000","335,600,000","261,800,000","297,800,000","259,700,000","171,700,000","122,200,000","135,900,000","131,100,000","73,900,000","65,200,000","56,700,000","61,100,000","70,300,000","53,700,000","65,500,000",,,,,,,,,,,,,,,
"			WorkInProcess","621,900,000","559,400,000","555,400,000","542,400,000","264,600,000","275,400,000","248,800,000","276,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
"			FinishedGoods","434,600,000","372,200,000","452,600,000","353,700,000","297,700,000","350,000,000","299,700,000","283,000,000","416,000,000","298,600,000","225,600,000","214,600,000","249,700,000","201,100,000","154,200,000","159,000,000","156,400,000","122,300,000","125,100,000","141,700,000",,,,,,,,,,,,,,,
"			InventoriesAdjustmentsAllowances","-126,600,000","-131,900,000","-132,100,000","-127,700,000","-153,000,000","-160,800,000","-173,800,000","-169,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
"		PrepaidAssets","150,600,000","205,100,000","163,400,000","127,500,000","109,000,000","111,600,000","88,400,000","133,400,000","108,100,000","173,400,000","175,300,000","138,000,000","135,000,000","126,900,000","91,300,000",,,,,,,,,,,,,,,,,,,,
"		RestrictedCash",,,,,,,,,,,,,,,,,"9,700,000","136,900,000","274,600,000",,,,,,,,,,,,,,,,
"		CurrentDeferredAssets",,,,,,0,"222,700,000","214,000,000","123,400,000","135,500,000","108,700,000","173,000,000","176,900,000","117,000,000","53,700,000","31,900,000","24,600,000","32,900,000","58,000,000","48,400,000",,,,,,,,,,,,,,,
"			CurrentDeferredTaxesAssets",,,,,,0,"222,700,000","214,000,000","123,400,000","135,500,000","108,700,000","173,000,000","176,900,000","117,000,000","53,700,000","31,900,000","24,600,000","32,900,000","58,000,000","48,400,000",,,,,,,,,,,,,,,
"		AssetsHeldForSaleCurrent",,0,0,"7,300,000",,0,0,"198,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
"		HedgingAssetsCurrent","300,000","200,000","11,700,000","6,700,000","6,400,000",0,"28,600,000","5,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
"		OtherCurrentAssets","32,200,000","53,000,000","59,300,000","61,700,000","8,400,000","6,100,000","8,000,000","16,800,000","13,300,000","173,400,000","175,300,000","138,000,000","116,800,000",,,"119,000,000","128,800,000","112,100,000","112,500,000","99,600,000","243,000,000","259,400,000","261,700,000","294,600,000","281,100,000","281,200,000","231,200,000","240,900,000","235,900,000","241,100,000","219,200,000","186,200,000","178,300,000","210,500,000","303,200,000"
"	TotalNonCurrentAssets","5,810,800,000","5,797,900,000","5,944,100,000","5,553,600,000","3,290,100,000","3,354,000,000","2,406,100,000","2,290,200,000","2,192,100,000","1,874,100,000","1,673,700,000","1,648,500,000","1,561,100,000","1,539,300,000","1,667,200,000","1,672,700,000","1,905,700,000","1,819,100,000","1,696,300,000","1,656,900,000","2,416,100,000","2,579,300,000","2,484,700,000","2,397,500,000","2,796,700,000","2,496,200,000","1,975,200,000","1,653,400,000","1,703,600,000","1,635,800,000","1,663,900,000","1,507,000,000","1,432,200,000","1,525,300,000","1,584,600,000"
"		NetPPE","919,000,000","922,700,000","1,032,600,000","1,025,200,000","1,002,100,000","1,016,400,000","1,308,500,000","1,248,300,000","1,136,200,000","986,800,000","918,500,000","964,500,000","939,200,000","934,700,000","1,025,100,000","1,012,000,000","1,111,900,000","1,128,100,000","1,075,500,000","1,087,800,000","1,616,100,000","1,691,900,000","1,727,500,000","1,679,300,000","1,959,300,000","1,829,600,000","1,537,400,000","1,390,200,000","1,502,100,000","1,484,200,000","1,507,100,000","1,334,900,000","1,268,100,000","1,302,200,000","1,345,100,000"
"			GrossPPE","1,338,800,000","1,273,900,000","1,513,800,000","1,461,100,000","1,777,500,000","1,784,600,000","2,741,100,000","2,663,200,000","3,037,400,000","2,850,000,000","2,777,200,000","2,749,800,000","2,641,500,000","2,843,900,000","2,968,500,000","2,837,100,000","2,969,300,000","2,859,800,000","2,646,800,000","2,538,200,000","3,406,200,000","3,724,000,000","3,824,700,000","3,655,200,000","4,284,200,000","4,171,200,000","3,897,500,000","3,498,300,000","3,541,700,000","3,389,600,000","3,279,700,000","2,908,000,000","2,750,200,000","2,628,100,000","2,490,900,000"
"				Properties",0,0,0,0,0,0,"31,400,000","31,400,000","31,400,000","31,400,000","31,400,000","31,400,000",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
"				LandAndImprovements","103,100,000","94,300,000","178,100,000","166,900,000","102,900,000","101,900,000","170,900,000","154,300,000","160,800,000","143,100,000","142,700,000","140,900,000","136,800,000","157,000,000","154,700,000","149,800,000","147,700,000","216,900,000","140,300,000","156,000,000",,,,,,,,,,,,,,,
"				BuildingsAndImprovements","513,700,000","367,500,000","451,800,000","462,600,000","397,500,000","320,400,000","371,300,000","372,700,000","377,100,000","363,900,000","366,000,000","349,900,000","313,500,000","361,200,000","362,000,000","343,400,000","351,300,000","340,300,000","317,400,000","375,700,000",,,,,,,,,,,,,,,
"				MachineryFurnitureEquipment","501,100,000","582,100,000","747,900,000","753,100,000","1,200,400,000","1,171,900,000","1,881,900,000","1,839,300,000","2,250,300,000","2,150,300,000","2,153,500,000","2,132,900,000","2,037,600,000","2,217,900,000","2,354,800,000","2,262,400,000","2,402,200,000","2,232,700,000","2,131,500,000","1,929,400,000",,,,,,,,,,,,,,,
"				OtherProperties","147,300,000","164,700,000",,,,,,,,,,,"33,800,000","33,800,000","33,800,000","24,800,000","24,800,000",,,,,,,,,,,,,,,,,,
"				ConstructionInProgress","73,600,000","65,300,000","136,000,000","78,500,000","76,700,000","190,400,000","285,600,000","265,500,000","217,800,000","161,300,000","83,600,000","94,700,000","119,800,000","74,000,000","63,200,000","56,700,000","43,300,000","69,900,000","57,600,000","77,100,000",,,,,,,,,,,,,,,
"			AccumulatedDepreciation","-419,800,000","-351,200,000","-481,200,000","-435,900,000","-775,400,000","-768,200,000","-1,432,600,000","-1,414,900,000","-1,901,200,000","-1,863,200,000","-1,858,700,000","-1,785,300,000","-1,702,300,000","-1,909,200,000","-1,943,400,000","-1,825,100,000","-1,857,400,000","-1,731,700,000","-1,571,300,000","-1,450,400,000","-1,790,100,000","-2,032,100,000","-2,097,200,000","-1,975,900,000","-2,324,900,000","-2,341,600,000","-2,360,100,000","-2,108,100,000","-2,039,600,000","-1,905,400,000","-1,772,600,000","-1,573,100,000","-1,482,100,000","-1,325,900,000","-1,145,800,000"
"		GoodwillAndOtherIntangibleAssets","4,252,100,000","4,213,500,000","4,235,600,000","3,857,300,000","1,605,700,000","1,649,600,000","632,800,000","694,200,000","542,900,000","413,200,000","194,400,000","209,500,000","197,000,000","180,200,000","163,600,000","148,600,000","169,800,000","156,300,000","129,700,000","116,300,000","494,600,000","505,700,000","399,100,000","420,400,000","498,800,000","345,600,000",,"91,700,000","63,200,000","25,800,000","70,200,000","60,600,000","74,100,000","80,500,000","104,800,000"
"			Goodwill","1,468,900,000","1,467,500,000","1,468,100,000","1,198,900,000","777,500,000","776,100,000","352,500,000","389,400,000","294,400,000","225,900,000","194,400,000","209,500,000","197,000,000","180,200,000","163,600,000",,,,,,,,,,,,,,,,,,,,
"			OtherIntangibleAssets","2,783,200,000","2,746,000,000","2,767,500,000","2,658,400,000","828,200,000","873,500,000","280,300,000","304,800,000","248,500,000","187,300,000",,,,,,"148,600,000","169,800,000","156,300,000","129,700,000","116,300,000","494,600,000","505,700,000","399,100,000","420,400,000","498,800,000","345,600,000",,"91,700,000","63,200,000","25,800,000","70,200,000","60,600,000","74,100,000","80,500,000","104,800,000"
"		InvestmentsAndAdvances","3,100,000","700,000","700,000","1,400,000","1,000,000","2,500,000","25,100,000","26,800,000","40,200,000","28,300,000","22,400,000","22,400,000","20,600,000",,,,,,,,,,,,,,,,,,,,,,
"		NonCurrentAccountsReceivable","141,400,000","155,800,000","131,600,000","151,200,000","165,200,000","143,100,000","47,000,000","26,600,000","23,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"		NonCurrentDeferredAssets","253,700,000","277,600,000","336,100,000","350,000,000","350,700,000","377,900,000","245,500,000","134,700,000","329,900,000","246,900,000","314,700,000","240,700,000","243,600,000","259,000,000","330,800,000","374,600,000","448,600,000","322,200,000","297,900,000","294,800,000",,,,,,,,,,,,,,,
"			NonCurrentDeferredTaxesAssets","229,600,000","257,400,000","318,400,000","319,900,000","325,400,000","352,500,000","200,100,000","91,400,000","233,300,000","246,900,000","314,700,000","240,700,000","243,600,000","259,000,000","330,800,000","374,600,000","448,600,000","322,200,000","297,900,000","294,800,000",,,,,,,,,,,,,,,
"		NonCurrentPrepaidAssets","122,200,000","116,300,000","85,200,000","79,100,000","75,100,000","69,000,000","62,800,000","62,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
"		DefinedPensionBenefit","69,500,000","44,200,000","42,800,000",,,0,"700,000","17,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
"		OtherNonCurrentAssets","49,800,000","67,100,000","79,500,000","89,400,000","90,300,000","95,500,000","83,700,000","80,200,000","119,400,000","198,900,000","223,700,000","211,400,000","160,700,000","165,400,000","147,700,000","137,500,000","175,400,000","212,500,000","193,200,000","158,000,000","305,400,000","381,700,000","358,100,000","297,800,000","338,600,000","321,000,000","437,800,000","171,500,000","138,300,000","125,800,000","86,600,000","111,500,000","90,000,000","142,600,000","134,700,000"
TotalLiabilitiesNetMinorityInterest,"7,202,200,000","7,311,300,000","6,763,900,000","6,499,200,000","4,146,300,000","4,417,600,000","3,776,500,000","3,663,100,000","2,819,100,000","2,439,400,000","2,130,700,000","2,003,100,000","2,027,500,000","1,610,700,000","1,656,500,000","1,729,200,000","2,051,100,000","2,192,200,000","2,421,200,000","2,213,600,000","2,898,500,000","3,206,000,000","3,363,500,000","3,294,500,000","3,994,600,000","3,490,300,000","2,835,500,000","2,552,800,000","2,551,700,000","2,443,000,000","2,746,600,000","2,863,400,000","2,972,400,000","2,938,300,000","3,192,400,000"
"	CurrentLiabilities","2,829,000,000","2,723,900,000","2,993,400,000","2,209,400,000","1,438,200,000","1,453,300,000","1,910,400,000","1,986,700,000","1,135,400,000","919,900,000","963,400,000","709,200,000","759,100,000","751,400,000","702,500,000","659,300,000","820,100,000","727,500,000","874,600,000","1,079,200,000","1,399,900,000","1,576,000,000","1,411,900,000","1,464,500,000","2,021,400,000","1,792,700,000","1,268,900,000","1,156,000,000","1,124,100,000","1,193,000,000","1,254,700,000","1,194,400,000","1,088,700,000","1,163,500,000","1,138,900,000"
"		PayablesAndAccruedExpenses","1,699,800,000","1,617,500,000","1,725,100,000","1,431,200,000","905,700,000","929,100,000","926,200,000","955,700,000","844,900,000","784,300,000","804,400,000","603,800,000","708,100,000","588,000,000","537,400,000","532,000,000","609,800,000","617,500,000","601,100,000","700,800,000","657,300,000","665,500,000","685,800,000","663,500,000","886,000,000","848,500,000","676,900,000","501,200,000","513,900,000","600,400,000","677,300,000","623,800,000",,,
"			Payables","1,091,200,000","1,019,300,000","1,007,500,000","835,700,000","389,800,000","445,600,000","475,800,000","528,500,000","494,800,000","473,800,000","404,700,000","294,100,000","396,900,000","327,400,000","301,400,000","301,000,000","342,900,000","299,500,000","286,500,000","327,700,000","657,300,000","665,500,000","685,800,000","663,500,000","886,000,000","848,500,000","676,900,000","501,200,000","513,900,000","600,400,000","677,300,000","623,800,000",,,
"				AccountsPayable","946,700,000","900,100,000","867,500,000","714,200,000","355,400,000","403,600,000","433,500,000","475,200,000","443,200,000","458,300,000","389,300,000","290,500,000","372,300,000","327,400,000","301,400,000","301,000,000","342,900,000","299,500,000","286,500,000","327,700,000","657,300,000","665,500,000","685,800,000","663,500,000","886,000,000","848,500,000","676,900,000","501,200,000","513,900,000","600,400,000","677,300,000","623,800,000",,,
"				TotalTaxPayable","82,200,000","62,200,000","86,800,000","99,200,000","12,300,000","19,900,000","22,200,000","35,300,000","32,900,000","15,500,000","15,400,000","3,600,000","24,600,000",,,,,,,,,,,,,,,,,,,,,,
"					IncomeTaxPayable","82,200,000","62,200,000","86,800,000","99,200,000","12,300,000","19,900,000","22,200,000","35,300,000","32,900,000","15,500,000","15,400,000","3,600,000","24,600,000",,,,,,,,,,,,,,,,,,,,,,
"				DividendsPayable","62,300,000","57,000,000","53,200,000","22,300,000","22,100,000","22,100,000","20,100,000","18,000,000","18,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"			CurrentAccruedExpenses","608,600,000","598,200,000","717,600,000","595,500,000","515,900,000","483,500,000","450,400,000","427,200,000","350,100,000","310,500,000","399,700,000","309,700,000","311,200,000","260,600,000","236,000,000","231,000,000","266,900,000","318,000,000","314,600,000","373,100,000",,,,,,,,,,,,,,,
"		CurrentProvisions","132,800,000","123,400,000","84,300,000","78,500,000","77,900,000","74,700,000","84,800,000","53,500,000","41,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"		PensionandOtherPostRetirementBenefitPlansCurrent","4,200,000","4,300,000","6,200,000","5,700,000","7,100,000","6,400,000","12,700,000","12,700,000","21,300,000","70,600,000",,,,,,,,,,,,,,,,,,,,,,,,,
"		CurrentDebtAndCapitalLeaseObligation","363,900,000","259,200,000","547,700,000","192,600,000","94,200,000","112,600,000","525,200,000","697,800,000","56,300,000","46,500,000","134,900,000","55,900,000","30,700,000","125,600,000","106,200,000","80,400,000","101,000,000","16,800,000","249,300,000","271,700,000","176,600,000","358,800,000","155,300,000","200,400,000","566,000,000","487,000,000","131,000,000","119,000,000","63,200,000","63,100,000","99,600,000","101,100,000","74,300,000","103,900,000","73,000,000"
"			CurrentDebt","338,300,000","227,700,000","547,700,000","192,600,000","94,200,000","112,600,000","525,200,000","697,800,000","56,300,000","46,500,000","134,900,000","55,900,000","30,700,000","125,600,000","106,200,000","80,400,000","101,000,000","16,800,000","249,300,000","271,700,000","176,600,000","358,800,000","155,300,000","200,400,000","566,000,000","487,000,000","131,000,000","119,000,000","63,200,000","63,100,000","99,600,000","101,100,000","74,300,000","103,900,000","73,000,000"
"				CommercialPaper","146,300,000",0,"55,200,000",0,"6,300,000","23,900,000","486,600,000","656,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
"				OtherCurrentBorrowings","192,000,000","227,700,000","492,500,000","192,600,000","87,900,000","88,700,000","38,600,000","41,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
"			CurrentCapitalLeaseObligation","25,600,000","31,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"		CurrentDeferredLiabilities","452,900,000","601,900,000","561,500,000","446,300,000","239,800,000","249,900,000","190,200,000","178,900,000","140,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"			CurrentDeferredRevenue","452,900,000","601,900,000","561,500,000","446,300,000","239,800,000","249,900,000","190,200,000","178,900,000","140,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
"		OtherCurrentLiabilities","175,400,000","117,600,000","68,600,000","55,100,000","113,500,000","80,600,000","171,300,000","88,100,000","31,400,000","18,500,000","24,100,000","49,500,000","20,300,000","37,800,000","58,900,000","46,900,000","109,300,000","93,200,000","24,200,000","106,700,000","566,000,000","551,700,000","570,800,000","600,600,000","569,400,000","457,200,000","461,000,000","535,800,000","547,000,000","529,500,000","477,800,000","469,500,000","1,014,400,000","1,059,600,000","1,065,900,000"
